354.05; las
354.25; tres
354.45; estancias
355.98; los
356.36; fértiles
356.88; campos
357.34; del
357.52; monte
357.80; grande
358.08; y
358.24; de
358.36; la
358.52; laguna
359.16; fueron
359.50; adquiridos
360.22; por
360.62; don
361.42; un
361.84; importante
362.68; comerciante
363.18; de
363.38; buenos
363.70; aires
364.28; cuando
364.82; este
365.06; fallece
365.88; estas
366.18; propiedades
366.70; pasaron
367.14; a
367.40; manos
367.66; de
367.86; sus
368.02; cuatro
368.30; hijos
368.86; jorge
369.60; santiago
370.48; juan
371.10; y
371.40; federico
372.96; en
373.32; 1862
375.06; el
375.38; área
375.54; de
375.70; la
375.84; estancia
376.18; monte
376.46; grande
376.88; es
377.38; medida
377.70; por
378.00; el
378.58; agrimensor
379.26; manuel
380.06; equía
381.02; quien
381.42; registra
381.92; en
382.02; el
382.16; plano
382.38; correspondiente
383.46; 64
384.24; millones
385.10; 481
386.44; mil
386.78; 800
387.44; baras
388.06; cuadradas
389.37; el
389.97; 22
390.33; de
390.61; diciembre
391.01; de
391.23; 1888
393.03; dos
393.67; de
393.87; los
394.03; descendientes
394.63; de
394.83; tomás
395.09; faeir
395.75; sus
395.99; hijos
396.39; santiago
396.99; y
397.15; federico
397.97; venden
398.63; esta
399.03; propiedad
399.57; a
399.69; los
399.85; señores
400.15; pedro
400.55; jota
401.07; coni
401.61; simón
402.07; gastón
402.65; saci
403.11; nena
403.83; roberto
404.51; oliver
405.15; santiago
406.47; lumsden
407.43; y
407.75; juan
408.27; b
408.65; ferraroti
409.82; este
410.64; grupo
411.20; constituye
411.94; una
412.10; sociedad
412.56; comercial
413.18; que
413.70; gira
414.04; bajo
414.30; el
414.50; nombre
414.70; de
415.10; coni
415.62; san
415.92; cicena
416.28; y
416.52; compañía
417.36; la
417.86; finalidad
418.40; que
418.58; los
418.80; impulsa
419.48; es
419.74; la
419.84; de
419.96; fundar
420.30; un
420.46; pueblo
420.90; colonia
421.72; y
421.94; centro
422.28; manufacturero
423.30; por
423.70; aquel
423.92; entonces
424.40; en
425.06; territorio
425.52; perteneciente
426.12; al
426.26; partido
426.90; de
427.32; lomas
427.50; de
427.70; samora
430.15; esta
430.51; sociedad
431.11; eleva
431.79; una
432.03; planificación
433.09; traza
433.93; para
434.29; desarrollar
435.07; este
435.33; propósito
436.11; a
436.33; las
436.49; autoridades
437.03; provinciales
438.33; el
438.53; gobernador
439.03; don
439.19; máximo
439.55; paz
440.09; firma
440.47; el
440.67; documento
441.31; que
441.73; autoriza
442.11; la
442.31; fundación
442.69; del
442.89; nuevo
443.13; pueblo
443.55; el
443.99; 3
444.17; de
444.33; abril
444.53; de
445.79; 1889
446.61; la
447.37; sociedad
447.85; determina
448.75; que
448.93; se
449.09; llame
449.45; monte
449.83; grande
450.27; respetando
451.17; la
451.33; raíz
451.65; del
451.87; nombre
452.19; y
452.55; su
452.73; prolongado
453.29; tiempo
453.67; de
453.93; uso
454.51; la
455.45; traza
455.71; de
455.89; este
456.05; pueblo
456.45; que
456.99; forma
457.29; un
457.65; inmenso
458.05; rectángulo
458.89; hoy
459.15; tiene
459.45; por
459.75; lados
460.21; a
460.61; las
460.71; siguientes
461.11; avenidas
462.19; tomás
462.63; faeir
463.41; luciano
464.01; honorato
464.45; valete
465.21; ruta
465.63; provincial
466.03; número
466.33; 4
466.95; o
467.27; camino
467.47; de
467.71; cintura
468.57; pedro
468.99; francisco
469.47; soares
470.27; pedro
470.77; dreyer
471.37; la
471.73; colorada
472.47; y
473.05; ramón
473.29; santamarina
474.21; antonio
474.93; serbeti
483.16; sus
484.46; son
485.56; 74
486.22; manzanas
487.80; centricos
488.56; 54
489.30; quintas
490.20; y
490.64; 36
491.36; chacras
492.36; comienza
493.04; el
493.24; afincamiento
494.02; de
494.30; los
494.56; adquirentes
495.32; y
495.64; por
495.78; ende
496.10; el
496.50; crecimiento
496.88; y
497.06; el
497.26; progreso
497.64; del
497.84; pueblo
498.08; de
498.30; monte
498.54; grande
498.98; el
499.66; vecindario
500.44; poco
500.86; a
501.02; poco
501.20; se
501.38; va
501.62; reuniendo
502.32; para
502.70; compartir
503.18; anhelos
503.92; y
504.10; aspiraciones
504.94; surgiendo
505.86; de
506.12; todo
506.30; esto
506.54; la
506.72; paulatina
507.20; voluntad
507.68; de
507.86; conquistar
508.26; en
508.40; el
508.54; futuro
508.90; la
509.44; autonomía
510.63; se
511.05; lucha
511.25; por
511.45; la
511.63; independencia
512.31; y
512.69; esta
512.89; por
513.09; fin
513.27; se
513.49; logra
514.53; tras
515.05; no
515.41; fáciles
515.89; gestiones
516.35; el
516.67; 9
516.97; de
517.15; abril
517.45; de
517.69; 1913
518.91; cuando
519.47; se
519.77; aprueba
520.07; la
520.19; ley
520.35; fundacional
520.97; 3467
522.95; del
523.53; partido
523.93; de
524.21; esteban
524.45; hecheverria
525.31; convirtiéndose
526.17; el
526.47; antiguo
526.85; pueblo
527.13; de
527.39; monte
527.59; grande
527.97; en
528.69; cabecera
529.15; del
529.35; mismo
531.96; dolores
532.94; ramírez
533.68; de
533.90; gonzález
534.44; o
534.66; cantos
538.42; dolores
538.88; ramírez
539.38; de
539.54; gonzález
539.96; o
540.18; cantos
540.72; mal
541.00; llamada
541.94; doctor
542.42; o
542.74; cantos
543.36; o
543.74; o
544.42; cantos
545.26; corresponde
545.92; al
546.04; nombre
546.30; correcto
546.76; y
547.02; completo
547.34; de
547.58; una
547.72; de
547.78; las
548.06; primeras
548.40; directoras
548.86; del
549.04; antiguo
549.42; escuela
549.64; número
550.04; uno
550.32; domingo
550.70; faustino
551.10; sarmiento
551.96; fundada
552.52; en
552.64; lomas
552.82; de
553.02; samora
553.54; en
553.82; el
554.00; paraje
554.48; edén
554.94; argentino
555.68; el
556.02; 1
556.20; de
556.38; octubre
556.74; de
556.92; 1880
558.26; y
558.96; trasladada
559.44; a
559.58; monte
559.74; grande
560.20; en
560.66; septiembre
561.02; de
561.24; 1894
562.94; figurando
563.58; ubicada
564.22; en
564.96; 1915
566.16; en
566.46; la
566.64; calle
566.84; general
567.26; martín
567.66; rodríguez
568.30; hoy
568.78; mariano
569.14; alegre
569.74; a
570.12; 314
570.84; metros
571.36; de
571.60; la
571.72; estación
572.00; ferroviaria
572.96; rumbo
573.54; su
573.72; oeste
574.20; según
574.60; apreciación
575.48; oficial
576.76; la
577.68; señora
577.94; de
578.12; gonzález
578.44; o
578.62; cantos
579.28; sucedió
579.76; a
579.86; la
580.06; señora
581.44; libia
582.32; g
582.62; de
582.84; charpin
583.64; docente
584.24; a
584.40; cargo
584.60; de
584.74; la
584.90; dirección
585.42; el
585.76; 19
586.14; de
586.34; marzo
586.60; de
586.80; 1903
587.86; y
588.26; hasta
588.54; el
588.74; 16
589.06; de
589.30; julio
589.68; de
589.96; 1911
591.44; fecha
591.96; en
592.18; que
592.34; falleció
593.44; en
594.02; esta
594.16; escuela
594.66; en
595.10; 1908
596.18; se
596.64; registraban
597.40; 70
597.80; varones
598.34; y
598.72; 56
599.24; niñas
600.00; funcionando
600.82; el
601.10; cuarto
601.54; grado
601.92; desde
602.20; mayo
602.54; a
602.68; noviembre
603.16; de
603.40; dicho
603.60; año
603.96; bajo
604.40; el
604.60; mando
604.86; docente
605.38; de
605.72; esta
605.98; recordada
606.58; directora
608.88; información
609.54; adicional
611.22; en
611.54; la
611.72; sección
612.08; ordinaria
612.60; número
612.88; tres
613.74; en
614.02; la
614.22; sección
614.62; ordinaria
615.24; número
615.50; tres
616.08; del
616.32; 19
616.76; de
617.00; julio
617.26; de
617.48; 1936
618.74; en
619.34; el
619.60; honorable
620.00; consejo
620.46; deliberante
620.98; del
621.16; partido
621.52; de
621.78; esteban
621.98; hecheverria
622.74; se
623.12; trató
623.40; lo
623.60; siguiente
624.82; siguiendo
625.40; el
625.56; orden
625.74; del
625.96; día
626.32; se
626.74; dio
626.82; lectura
627.24; por
627.50; secretaría
628.18; al
628.50; proyecto
628.86; de
629.10; ordenanza
629.64; presentado
630.26; por
630.42; el
630.60; concejal
631.04; señor
631.46; lazalle
632.24; señor
632.62; lucio
633.02; alfredo
633.44; lazalle
634.16; designando
634.94; una
635.24; arteria
635.76; con
635.98; el
636.12; nombre
636.34; de
636.64; dolores
637.16; r
637.44; de
637.66; gonzález
638.14; ocantos
639.02; se
639.36; trata
639.62; sobre
639.94; tablas
641.12; se
641.48; refiere
641.72; el
641.90; señor
642.04; lazalle
642.60; a
643.00; la
643.26; personalidad
643.74; de
643.90; la
644.02; señora
644.32; gonzález
644.76; ocantos
645.78; ha
646.08; sido
646.36; una
646.86; prestigiosa
647.38; educacionista
648.12; que
648.32; realizó
648.66; en
648.80; épocas
650.71; ha
650.93; sido
651.19; una
651.39; prestigiosa
651.99; educacionista
652.75; que
653.01; realizó
653.35; en
653.47; épocas
653.93; anteriores
654.51; a
654.63; la
654.77; formación
655.19; del
655.39; partido
655.77; de
656.03; esteban
656.29; hecheverria
656.91; una
657.51; obra
657.83; realmente
658.43; extraordinaria
659.05; en
659.21; favor
659.43; del
659.85; adelanto
660.23; y
660.37; progreso
661.33; efectivo
661.93; de
662.09; la
662.27; zona
662.53; en
662.95; los
663.13; más
663.33; diversos
663.87; órdenes
665.10; se
665.58; honró
665.92; al
666.44; cumplirse
666.84; el
666.98; vigesimo
667.40; quinto
667.66; aniversario
668.18; de
668.38; su
668.48; muerte
669.14; se
669.86; aprueba
670.66; todos
671.36; los
671.70; concejales
672.58; sancionándose
673.32; la
673.56; correspondiente
674.08; ordenanza
674.66; que
674.88; dice
675.10; en
675.18; su
675.34; artículo
675.72; primero
676.42; designa
677.08; se
677.22; la
677.42; calle
677.64; nueve
678.00; de
678.18; julio
678.46; con
678.66; el
678.78; nombre
679.00; de
679.28; dolores
679.82; r
680.12; de
680.32; gonzález
680.70; ocantos
681.58; y
681.82; artículo
682.12; segundo
682.70; designa
683.44; se
683.66; la
683.90; calle
684.24; la
684.60; cautiva
685.22; con
685.58; el
685.72; nombre
685.94; de
686.46; nueve
686.78; de
686.94; julio
687.84; máximo
688.46; paz
700.26; recordamos
701.42; que
701.58; los
701.78; fundadores
702.36; de
702.56; monte
702.80; grande
703.12; los
703.44; integrantes
703.88; de
704.00; la
704.18; firma
704.48; comercial
705.10; con
705.84; y
705.96; sancisen
706.44; y
706.66; compañía
707.24; con
707.46; respecto
707.94; a
708.16; los
708.36; nombres
708.78; otorgados
709.40; a
709.52; las
709.68; calles
709.86; del
710.06; pueblo
710.48; dejaron
711.30; documentado
712.02; su
712.16; deseo
713.10; expresado
713.98; que
714.46; en
714.56; lo
714.84; referente
715.18; a
715.32; la
715.44; adopción
715.98; de
716.16; la
716.26; nomenclatura
716.78; de
717.04; calles
717.54; y
717.96; plaza
718.44; ha
718.80; guiado
719.02; el
719.24; propósito
719.64; de
719.80; honrar
720.14; a
720.34; la
720.46; provincia
720.78; de
720.98; buenos
721.18; aires
721.40; con
721.60; su
721.72; capital
722.10; la
722.38; plata
722.68; y
723.22; conmemorar
723.92; los
724.16; nombres
724.44; de
724.70; algunos
725.02; de
725.10; sus
725.48; esclarecidos
726.10; gobernador
728.52; y
728.86; conmemorar
729.60; los
729.90; nombres
730.20; de
730.50; algunos
730.74; de
730.96; sus
731.16; esclarecidos
731.82; gobernantes
732.70; por
733.10; este
733.26; motivo
733.70; una
734.08; calle
734.34; se
734.58; llama
734.92; máximo
735.54; paz
736.20; quien
736.74; fue
737.16; don
737.38; máximo
737.80; paz
738.34; nada
738.88; más
739.30; y
739.58; nada
739.70; menos
740.10; que
740.46; el
740.62; gobernador
740.98; bonaerense
741.52; que
741.74; firmó
741.98; el
742.12; decreto
742.46; autorizante
743.18; para
743.58; que
744.08; se
744.28; fundar
744.66; el
744.78; pueblo
745.08; de
745.28; monte
745.52; grande
745.88; el
746.34; 3
746.50; de
746.66; abril
746.84; de
747.02; 1889
748.58; refrendado
749.54; el
749.80; documento
751.00; por
751.20; el
751.36; doctor
751.70; manuel
752.14; vego
752.46; net
752.84; a
753.12; la
753.26; sazón
753.86; ministro
754.38; de
754.50; obras
754.70; públicas
755.80; don
756.08; máximo
756.48; paz
756.96; nación
757.42; buenos
757.70; aires
757.92; el
758.12; 14
758.42; de
758.62; abril
758.82; de
759.00; 1851
760.68; siendo
761.16; hijo
761.50; de
761.72; don
761.84; marcos
762.22; paz
762.68; y
762.96; de
763.08; doña
763.42; micaela
763.92; cascallares
765.30; entre
765.88; sus
766.20; iniciativas
766.92; más
767.20; destacadas
767.74; en
767.92; favor
768.16; de
768.34; la
768.46; población
769.02; y
769.46; de
769.60; la
769.88; riqueza
770.32; rural
770.58; bonaerense
771.54; debemos
771.96; recordar
772.80; la
772.96; ley
773.20; del
773.44; registro
773.86; civil
774.24; 5
775.16; de
775.38; noviembre
775.80; de
776.00; 1888
777.52; la
778.08; organización
778.70; de
778.86; la
779.02; policía
779.36; de
779.56; campaña
780.34; 6
780.58; de
780.74; septiembre
781.32; de
781.56; 1888
783.08; el
783.70; plan
783.94; de
784.26; reformas
784.72; del
784.90; código
785.24; rural
785.64; la
786.20; creación
786.62; del
786.86; consejo
787.26; superior
787.64; de
787.84; higiene
788.34; la
788.80; asistencia
789.28; pública
789.74; para
790.20; la
790.36; ciudad
790.62; de
790.76; la
790.92; plata
791.48; ley
791.90; del
792.16; 4
792.46; de
792.64; julio
792.88; de
793.10; 1889
794.72; dependiente
795.72; del
796.00; consejo
796.42; de
796.56; higiene
797.10; ley
797.44; del
797.62; 14
798.04; de
798.24; febrero
798.60; de
798.82; 1890
800.02; etc
802.39; creó
802.93; además
803.37; en
803.53; la
803.67; capital
803.95; de
804.13; la
804.31; provincia
804.69; la
804.91; facultad
805.29; de
805.37; agronomía
805.83; y
806.05; veterinaria
806.91; ley
807.23; del
807.45; 12
807.71; de
807.91; noviembre
808.29; de
808.49; 1889
809.95; y
810.57; los
810.83; partidos
811.29; de
811.61; coronel
811.95; dorrego
812.45; general
812.89; arenales
813.71; la
814.07; prida
814.65; general
815.11; sarmiento
815.61; y
815.79; general
816.07; la
816.29; madrid
816.63; entre
816.91; otros
817.63; aprobando
818.13; igualmente
818.85; y
819.21; tal
819.35; como
819.59; quedó
819.97; expresado
820.63; el
821.01; trazado
821.37; de
821.55; nuestro
821.81; pueblo
822.21; y
822.71; otros
822.95; de
823.25; la
823.45; provincia
825.61; durante
826.03; su
826.19; gobierno
826.83; activo
827.71; y
827.93; progresista
828.59; se
828.99; inauguró
829.35; el
829.49; puerto
829.81; de
829.95; la
830.11; plata
830.55; el
830.95; 30
831.21; de
831.39; marzo
831.79; de
832.03; 1890
833.52; don
834.28; máximo
834.68; paz
835.16; fallecio
835.86; en
836.18; su
836.28; ciudad
836.56; natal
837.18; el
837.44; 7
837.66; de
837.84; noviembre
838.30; de
839.28; 1931
841.15; como
841.67; anecdótico
842.79; señalemos
843.47; que
843.65; en
843.79; la
843.83; década
844.29; de
844.45; los
844.59; años
845.03; 60
845.65; su
846.07; nombre
846.41; fue
846.83; cambiado
847.15; por
847.35; otro
847.63; y
847.97; re
848.11; implantado
848.71; en
848.89; un
849.03; par
849.15; de
849.29; oportunidades
851.90; fernando
852.64; de
852.86; toro
854.02; antiguo
855.04; y
855.22; meritorio
855.70; vecino
856.10; de
856.26; nuestro
856.50; pueblo
857.08; nacido
857.90; en
858.08; las
858.26; inmediaciones
858.74; de
858.92; la
858.96; ciudad
859.22; de
859.42; sevilla
860.10; españa
863.33; casado
863.69; condoña
864.97; purificación
865.71; valle
866.29; también
866.71; española
867.41; pero
867.79; oriunda
868.27; de
868.47; jerez
868.65; de
868.79; la
868.97; frontera
869.87; se
870.25; radicó
870.65; nuestro
870.89; país
871.29; con
871.49; su
871.67; esposa
872.05; y
872.13; dos
872.35; hijos
872.85; fernando
873.39; immanuel
874.09; alrededor
874.71; del
874.97; año
875.29; 1893
876.91; naciendo
877.55; posteriormente
878.27; en
878.35; la
878.55; argentina
879.21; josefa
879.85; y
880.05; jose
880.33; salvador
881.19; ubicándose
882.01; en
882.21; un
882.39; primer
882.59; momento
883.01; en
883.19; el
883.43; histórico
883.73; y
883.91; tradicional
884.31; barrio
884.71; de
885.55; santelmo
886.23; don
886.47; fernando
887.27; instaló
887.77; en
887.89; buenos
888.11; aires
888.39; una
888.71; agencia
889.11; de
889.35; cambio
889.67; con
890.03; anexo
890.55; filatelia
891.07; y
891.21; lotería
892.07; adquiriendo
892.57; al
892.73; poco
892.95; tiempo
893.25; su
893.51; quinta
893.85; de
894.09; monte
894.33; grande
894.67; donde
895.05; hizo
895.41; construir
895.95; una
896.59; residencia
897.23; la
897.43; que
897.57; llamó
897.99; la
898.43; purificación
899.15; que
899.67; se
900.05; concluyó
900.59; en
900.75; 1906
901.93; siendo
902.53; una
902.83; de
902.91; las
903.17; primeras
903.47; casas
903.79; del
903.97; pueblo
904.31; cercanas
905.15; a
905.31; la
905.43; estación
905.77; ferroviaria
914.93; esta
915.65; recordada
916.21; quinta
916.63; ocupaba
917.11; la
917.33; manzana
917.81; hoy
918.05; comprendida
918.63; por
918.85; las
919.09; actuales
919.55; calles
919.85; fernando
920.33; de
920.55; toro
921.13; ingeniero
921.79; jorge
922.45; du
922.71; kler
928.14; ingeniero
928.88; jorge
929.22; du
929.44; clot
930.04; tomás
930.68; alba
931.00; edison
931.42; y
931.70; la
931.80; avenida
932.32; nuestra
932.66; malvinas
934.26; y
934.64; la
934.78; avenida
935.22; nuestras
935.70; malvinas
936.90; la
937.38; casona
938.06; se
938.30; hallaba
938.56; al
938.80; frente
939.08; y
939.46; entre
939.56; las
939.88; nombradas
940.46; arterias
941.04; de
941.28; clout
941.60; y
941.92; nuestras
942.24; malvinas
943.04; siendo
943.34; su
943.54; número
943.86; domiciliario
944.72; el
944.98; 45
946.36; calle
947.04; de
947.26; tierra
947.46; de
947.68; por
947.86; medio
948.18; y
948.42; en
948.52; la
948.68; manzana
949.04; anterior
949.58; don
950.02; fernando
950.44; tenía
950.78; por
951.00; vecino
